word,answer
stone,rock  diamond or ruby in jewlery 
stone,rock  decorative  hard  not edible  
stone,rock  buildings  throw  
stone,rock 
stone,rock 
stone,rock 
stone,river 
stone,metal  marble  floors  greek pantheon 
stone,like a rock. can be found in the dirt or on the ground. found by a river. can be any color. is usually round. 
stone,is made over time  is heavy 
stone,is hard  is found in gardens  is a neutral color 
stone,is grey  is hard 
stone,is a rock  is hard  can be thrown  comes from the ground  is throwing rocks at others 
stone,hard rock. 
stone,hard  skipping stones  stone faced 
stone,hard  rounded  useful  heavy  painful  old  pre-modern  decoration  woman  resource  skip on water  natural  old-school 
stone,hard  rock  gravel  can be split  different kinds of these  people make things with them 
stone,hard  rock 
stone,hard  petty 
stone,hard  part of the earth  used in many things 
stone,hard  heavy 
stone,hard  cold or hot  multiple shapes and sizes 
stone,hard  cold  smooth 
stone,hard  cold  does not move 
stone,hard  cold 
stone,hard  big 
stone,hard  artistic  formed  gray  cold  icecream 
stone,hard  a rock  a gem  used to build 
stone,hard 
stone,hard 
stone,hard 
stone,hard 
stone,hard 
stone,hard 
stone,ground  buildings  statues 
stone,grey 
stone,gray  rock  hard  strong  firm  nature  
stone,gray  hard  smooth  skipping 
stone,found outside  houses are made of it  
stone,colorful  rocks  used for counters or floors 
stone,cold  hard  rock 
stone,cold  grey  houses 
stone,castle  diamond  wall  brick  creek  ancient  heavy 
stone,brick 
stone,a rock used for construction of a building or art. 
stone,a rock 
stone,a brick its hard can be used to make buildings and gardens very pretty 
submarine,"yellow, underwater, marine, marine life, marine biology, unknown world, discovery "
submarine,"yellow, under an underwater helicopter, army water, has fans, has propelers, looks kinda like "
submarine,yellow underwater scope 
submarine,yellow under water torpedo hero. 
submarine,yellow traveling below the water ocean used in war 
submarine,"yellow submarine, underwater transportation device, small "
submarine,yellow salt water nuclear diesel missile military navy kill radar seamen 
submarine,yellow beatles song metal vehicle boat submerges in water used by military used by scientists 
submarine,watercraft that is under water beneath the surface of the sea armies use them in war to take out ships 
submarine,water. closed confined caged silent deadly 
submarine,water men metal reactors danger confinement claustrophobia pipes war 
submarine,water deep ocean metal 
submarine,used to travel deep into the ocean depths used by the marines made of lots of metal heavy very expencive 
submarine,underwater. u-boat. cramped quarters. stinky. 20 000 leagues. torpedoes. nuclear powered. no windows. periscope. red october. 
submarine,"underwater, tank, under the sea,more pressure at the bottom of the ocean marines, than at the top, need air da vinci,fish, blue, finding nemo, 500 leagues "
submarine,"underwater, sea life, adventure, ocean, marinebiologest "
submarine,"underwater, machine, war "
submarine,underwater yellow the beatles long metal clausterphobic missiles ocean navy 
submarine,underwater vessel has missiles good for wars 
submarine,underwater vehicle military u-boats sonar enclosed tube tight quarters discipline silent travel attack missiles test runs 
submarine,underwater used in wars or for recreation depths of the ocean 
submarine,underwater used in war used in scientific observation 
submarine,underwater transportation cool periscopes military 
submarine,underwater navy missiles 
submarine,"underwater exploring beatles ""yellow submarine"" made of metal has one eye that comes above the water shaped like a cucumber "
submarine,underwater clostrophobic dark 
submarine,underwater boat war bubble 
submarine,underwater boat captains weapons war secrative 
submarine,under water submersible used to house people preforming research or military missions. sometimes used for pleasure if you're rich. 
submarine,"under water ship.yellow submarine beatles, "
submarine,under water people use metal propelled 
submarine,under water navy ship looks like a tube 
submarine,under water military navy seal 
submarine,under water maching 
submarine,under the water; a vehicle that has the ability to go under the water 
submarine,"under the water, travel under the ocean, sea floor, ship "
submarine,tube 
submarine,"the hunt drown, pressure, explode, sea sick, navy, stealth, metal, propelling, diving, for fire,     red october, war, torpeedos, water, ocean, sea, "
submarine,the beatles - yellow submarine; hunt for the red october; u-boat warfare; history; cramped quarters; sonar; look like bullets most times; often black; metal; can be used for exploration or warfare 
submarine,submarine 
submarine,"steel, long, cylindrical, underwater "
submarine,something that sailors use to go underwater. stealthy. its a machine used by the navy. can go underwater very deeply. 
submarine,sneaky warfare smuggling drugs unnoticed 
submarine,ship which can be completely submerged in water.   
submarine,ship for underwater war fare long hard and full of seamen submerges in water for extended periods of time shoots torpedoes used by the navy 
submarine,sandwich sea men nuclear black tomb sneaky unfair invisible nazi german 
submarine,ocean water wet cold confined military scary alot of metal heavy 
submarine,ocean oxygen tanks yellow pilots sailor hats 
submarine,object submerged under water used in war soldiers operate houses people detected by radar launches missiles 
submarine,"moves under water views surroundings through a scope allows humans to expolore depths of water masses can be used for warfare designed by humans used by humans beatle's song ""yellow submarine"" "
submarine,military equipment 6 moth deployment. torpedo admiral 
submarine,"metal, air, missile, ocean, port water, navy, military, cilinder, paqrascope, radar, sailors, u-boat, "
submarine,metal underwater world war ii nuclear 
submarine,metal tube underwater military 
submarine,marines navy torpedos yellow fishes stealth whale-like 
submarine,made of metals used by government moves under the water found in the ocean has people on it form of protection used to discover things and protect 
submarine,"long, hard, full of seamen, lives in the sea "
submarine,"large boat uses sonar for travel and detection the stays underwater for long periods of time, "
submarine,it goes under water it carries people it has missles it is used in war. it is metal it is large 
submarine,is underwater is oval shaped is made of metal used for exploring used in war 
submarine,is metal is used underwater big sailors. 
submarine,is in the water 
submarine,is a submersible boat 
submarine,is a machine used to travel under water 
submarine,is a closed ship that can go underwater. used in the navy as a way to sneak up on enemy boats is also used for deep sea exploration. 
submarine,is a boat underwater navy fish ocean is made of metal uses radar the beatles 
submarine,is a boat that goes underwater used to examine sea plants and creatures can be dangerous used mostly by professionals 
submarine,is a boat can go underwater is a sandwich is tubelike has propellers has a periscope has hatches 
submarine,goes underwater used in war are usually large 
submarine,goes underwater is a vessel is a weapon is dangerous carries people is large is metal has a computer has a periscope 
submarine,goes underwater 
submarine,goes under water are nuclear are long are made of matal carry people shoot torpedos 
submarine,enclosed vessle that goes under water 
submarine,drug cartels sneaky 
submarine,cylindrical dives under water submergable often carries people underwater typlcally made of metal 
submarine,can go to great depths is a big hunk of metal can sink has torpedos 
submarine,boat that is able to go under water 
submarine,boat that can go underwater big strong metal used to explore underwater sandwich used in wars 
submarine,below water. a naval vessle that fully submerges under water. also a sandwhich. 
submarine,"beatles, goes underwater, used for special excursions, military "
submarine,an underwater vehicle huge tubular metal full of seamen confining underwater transportation hard to detect use sonar 
submarine,an underwater ship a warfare vehicle 
submarine,an underwater enclosed vehicle u boats torpedos wwii 
submarine,an underwater boat used for military and research 
submarine,allows you to go deep in water used for ocean research is a type of vessel 
submarine,a vehicle that is designed to travel underwater must be water tight and sturdy enough to survive the water pressure 
submarine,a submersible water vehicle under the surface of a body of water 
submarine,"a submarine is a vessel that goes below the water. some submarines shoot torpedos. the beatles sang about a ""yellow submarine "" which is a song about a vessel beneath the sea. "
submarine,a ship type structure that is able to go underwater with people safely inside used for war and studying the ocean 
submarine,a ship that goes underwater and is part of the navy and people live in there for long periods of time 
submarine,a ship that goes under water and has people inside made of metal hightech 
submarine,a machine that can travel underwater people can go in one and live there a weapon in the military 
submarine,a machine created by man which is boat that can completely submerge often used in war to take out other submarines or ships 
submarine,a giant vessel that is made to go underwater. often used in battle. they are large boats or ships that can house weapons and it can also launch weapons towards enemies approaching. 
submarine,a boat that submerges and moves around under water is used to study marine life is used to move around undetected 
surfboard,wood water fin wax 
surfboard,wood  water  long  fins  hard to balance pointed  feels smooth 
surfboard,wood  elongated board  used for surfing  rides waves  has fin 
surfboard,waxed  wooden  on water  floats 
surfboard,wax wave surfer rock shark turtles ocean water swiming trunks salt contest 
surfboard,wax  water  beach  suffer  waves 
surfboard,water  sharks  hawaii 
surfboard,water  saltwater  sand  blond hair  beaches  waves  tans  sunlotion  wax  sharks  bikini 
surfboard,water  ocean  swim  
surfboard,water  long  waves  floats 
surfboard,water 
surfboard,water 
surfboard,used on the ocean  used to surf 
surfboard,used in the ocean  a fun exercise  used on waves  
surfboard,used for surfing  beach  sand  swimsuit  waves  oceans 
surfboard,used by large bodies of water to go surfing 
surfboard,use them in the water. are found usually near the ocean. can ride waves with it. made of wood. can be long. can be short. surfboarding is considered a sport. wear swimming suit while using one. can be dangerous. 
surfboard,to glide on waves in the ocean. used for recreation and a sport 
surfboard,they are long  fun  used in the ocean  california  made of wood  they allow you to ride on waves  they are for entertainment  contests 
surfboard,the actual board  the design 
surfboard,surfer 
surfboard,surfboards can float and glide through water with ease. 
surfboard,sufer's use it to surf  it must be sanded down  they break on coral  they are different sizes and they are used for advertising. 
